Question,Answer,Difficulty,Type,Verb,Tense,Person,Has_Audio,Has_Image,Anki_Tags
"↧ En aquel momento ↧yo _____ (con el gato)","jugué","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar indefinido irregular_verb jugar low_irregularity regular_form regular_spelling_change yo "
"↧ En aquel momento ↧tú/vos _____ (con el gato)","jugaste","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar indefinido irregular_verb jugar low_irregularity regular_form tú_vos "
"↧ En aquel momento ↧él/ella/usted _____ (con el gato)","jugó","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar in_the_wild indefinido irregular_verb jugar low_irregularity refrán regular_form él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (con el gato)","jugamos","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar indefinido irregular_verb jugar low_irregularity nosotros regular_form "
"↧ En aquel momento ↧vosotros _____ (con el gato)","jugasteis","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar indefinido irregular_verb jugar low_irregularity regular_form vosotros "
"↧ En aquel momento ↧ellos/ellas/ustedes _____ (con el gato)","jugaron","Intermediate","fill_in_blank","jugar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar in_the_wild indefinido irregular_verb jugar low_irregularity modismo regular_form "
"→ En el futuro, →yo _____ (al ajedrez)","jugaré","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar futuro irregular_verb jugar low_irregularity regular_form yo "
"→ En el futuro, →tú/vos _____ (al ajedrez)","jugarás","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar futuro irregular_verb jugar low_irregularity regular_form tú_vos "
"→ En el futuro, →él/ella/usted _____ (al ajedrez)","jugará","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar futuro in_the_wild irregular_verb jugar low_irregularity refrán regular_form él_ella_usted "
"→ En el futuro, →nosotros _____ (al ajedrez)","jugaremos","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar futuro irregular_verb jugar low_irregularity nosotros regular_form "
"→ En el futuro, →vosotros _____ (al ajedrez)","jugaréis","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar futuro irregular_verb jugar low_irregularity regular_form vosotros "
"→ En el futuro, →ellos/ellas/ustedes _____ (al ajedrez)","jugarán","Intermediate","fill_in_blank","jugar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar futuro irregular_verb jugar low_irregularity regular_form "
"… Si ocurriese esto, …yo _____ (con el gato)","jugaría","Intermediate","fill_in_blank","jugar","None","None","No","No"," condicional ends_in_ar irregular_verb jugar low_irregularity regular_form yo "
"… Si sucediera esto, …tú/vos _____ (con el gato)","jugarías","Intermediate","fill_in_blank","jugar","None","None","No","No"," condicional ends_in_ar irregular_verb jugar low_irregularity regular_form tú_vos "
"… Si acaeciera algo, …él/ella/usted _____ (con el gato)","jugaría","Intermediate","fill_in_blank","jugar","None","None","No","No"," condicional ends_in_ar irregular_verb jugar low_irregularity regular_form él_ella_usted "
"… Si pasara algo, …nosotros _____ (con el gato)","jugaríamos","Intermediate","fill_in_blank","jugar","None","None","No","No"," condicional ends_in_ar irregular_verb jugar low_irregularity nosotros regular_form "
"… Si aconteciese esto, …vosotros _____ (con el gato)","jugaríais","Intermediate","fill_in_blank","jugar","None","None","No","No"," condicional ends_in_ar irregular_verb jugar low_irregularity regular_form vosotros "
"… Si se produjera esto, …ellos/ellas/ustedes _____ (con el gato)","jugarían","Intermediate","fill_in_blank","jugar","None","None","No","No"," condicional ellos_ellas_ustedes ends_in_ar irregular_verb jugar low_irregularity regular_form "
"〰 Resulta divertido que 〰yo _____ (con el gato)","juegue","Elementary","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_form irregular_verb jugar low_irregularity subjuntivo_presente yo "
"〰 Resulta divertido que 〰tú/vos _____ (con el gato)","juegues","Elementary","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_form irregular_verb jugar low_irregularity subjuntivo_presente tú_vos "
"〰 Resulta divertido que 〰él/ella/usted _____ (con el gato)","juegue","Elementary","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_form irregular_verb jugar low_irregularity subjuntivo_presente él_ella_usted "
"〰 Resulta divertido que 〰nosotros _____ (con el gato)","juguemos","Elementary","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity nosotros regular_form regular_spelling_change subjuntivo_presente "
"〰 Resulta divertido que 〰vosotros _____ (con el gato)","juguéis","Elementary","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form regular_spelling_change subjuntivo_presente vosotros "
"〰 Resulta divertido que 〰ellos/ellas/ustedes _____ (con el gato)","jueguen","Elementary","fill_in_blank","jugar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar irregular_form irregular_verb jugar low_irregularity subjuntivo_presente "
"↫ Fue sorprendente que ↫yo _____ (al ajedrez)","jugara | jugase","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_pasado yo "
"↫ Fue sorprendente que ↫tú/vos _____ (al ajedrez)","jugaras | jugases","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_pasado tú_vos "
"↫ Fue sorprendente que ↫él/ella/usted _____ (al ajedrez)","jugara | jugase","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_pasado él_ella_usted "
"↫ Fue sorprendente que ↫nosotros _____ (al ajedrez)","jugáramos | jugásemos","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity nosotros regular_form subjuntivo_pasado "
"↫ Fue sorprendente que ↫vosotros _____ (al ajedrez)","jugarais | jugaseis","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_pasado vosotros "
"↫ Fue sorprendente que ↫ellos/ellas/ustedes _____ (al ajedrez)","jugaran | jugasen","Advanced","fill_in_blank","jugar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_pasado "
"Hombre, por favor,¡ _____ (al ajedrez), ya !(tú)","juega","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar imperativo in_the_wild irregular_form irregular_verb jugar low_irregularity refrán tú tú_vos "
"Hombre, por favor,¡ _____ (al ajedrez), ya !(vos)","jugá","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar imperativo irregular_verb jugar low_irregularity regular_form tú_vos vos "
"Mujer, por favor,¡ no _____ (sin mí) !(tú/vos)","juegues","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar imperativo irregular_form irregular_verb jugar low_irregularity negative_imperativo tú_vos "
"Señora, por favor,¡ (que) _____ (al ajedrez), ya !(él/ella/usted)","juegue","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar imperativo irregular_form irregular_verb jugar low_irregularity él_ella_usted "
"Vámonos equipo, por favor,¡ (que) _____ (al ajedrez), ya !(nosotros)","juguemos","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar imperativo irregular_verb jugar low_irregularity nosotros regular_form regular_spelling_change "
"Tú y tú, por favor,¡ _____ (al ajedrez), ya !(vosotros)","jugad","Intermediate","fill_in_blank","jugar","None","None","No","No"," ends_in_ar imperativo irregular_verb jugar low_irregularity regular_form vosotros "
"Señores, por favor,¡ (que) _____ (al ajedrez), ya ! (ellos/ellas/ustedes)","jueguen","Intermediate","fill_in_blank","jugar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar imperativo irregular_form irregular_verb jugar low_irregularity "
"↬ Si en un dudoso futuro ↬yo _____ así, ¡suerte!","jugare","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_futuro yo "
"↬ Si en un dudoso futuro ↬tú/vos _____ así, ¡suerte!","jugares","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_futuro tú_vos "
"↬ Si en un dudoso futuro ↬él/ella/usted _____ así, ¡suerte!","jugare","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_futuro él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros _____ así, ¡suerte!","jugáremos","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity nosotros regular_form subjuntivo_futuro "
"↬ Si en un dudoso futuro ↬vosotros _____ así, ¡suerte!","jugareis","Advanced","fill_in_blank","jugar","None","None","No","No"," ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_futuro vosotros "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes _____ así, ¡suerte!","jugaren","Advanced","fill_in_blank","jugar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar irregular_verb jugar low_irregularity regular_form subjuntivo_futuro "
"El verbo enél eligees _____","elegir","Intermediate","fill_in_blank","None","None","None","No","No"," dicho elegir ends_in_ir high_irregularity in_the_wild infinitivo irregular_verb regular_form "
"Mientras estoy estudiando…ella está _____ (nuestra próxima destinación)","eligiendo","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir gerundio high_irregularity irregular_form irregular_verb "
"Hugo ha _____ (una carrera)","elegido | electo","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity irregular_form irregular_verb participio "
"⊙ Ahora mismo, ⊙yo _____ (destinaciones exóticas)","elijo","Elementary","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity irregular_form irregular_verb presente yo "
"⊙ Ahora mismo, ⊙tú _____ (destinaciones exóticas)","eliges","Elementary","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity irregular_form irregular_verb presente tú tú_vos "
"⊙ Ahora mismo, ⊙vos _____ (destinaciones exóticas)","elegís","Elementary","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity irregular_verb presente regular_form tú_vos vos "
"⊙ Ahora mismo, ⊙él/ella/usted _____ (destinaciones exóticas)","elige","Elementary","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity in_the_wild irregular_form irregular_verb presente refrán él_ella_usted "
"⊙ Ahora mismo, ⊙nosotros _____ (destinaciones exóticas)","elegimos","Elementary","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity irregular_verb nosotros presente regular_form "
"⊙ Ahora mismo, ⊙vosotros _____ (destinaciones exóticas)","elegís","Elementary","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity irregular_verb presente regular_form vosotros "
"⊙ Ahora mismo, ⊙ellos/ellas/ustedes _____ (destinaciones exóticas)","eligen","Elementary","fill_in_blank","elegir","None","None","No","No"," elegir ellos_ellas_ustedes ends_in_ir high_irregularity irregular_form irregular_verb presente "
"⇠ En esa época, a menudo, ⇠yo _____ (destinaciones exóticas)","elegía","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity imperfecto irregular_verb regular_form yo "
"⇠ En esa época, a menudo, ⇠tú/vos _____ (destinaciones exóticas)","elegías","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity imperfecto irregular_verb regular_form tú_vos "
"⇠ En esa época, a menudo, ⇠él/ella/usted _____ (destinaciones exóticas)","elegía","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity imperfecto irregular_verb regular_form él_ella_usted "
"⇠ En esa época, a menudo, ⇠nosotros _____ (destinaciones exóticas)","elegíamos","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity imperfecto irregular_verb nosotros regular_form "
"⇠ En esa época, a menudo, ⇠vosotros _____ (destinaciones exóticas)","elegíais","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity imperfecto irregular_verb regular_form vosotros "
"⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes _____ (destinaciones exóticas)","elegían","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ellos_ellas_ustedes ends_in_ir high_irregularity imperfecto irregular_verb regular_form "
"↧ En aquel momento ↧yo _____ (destinaciones exóticas)","elegí","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity indefinido irregular_verb regular_form yo "
"↧ En aquel momento ↧tú/vos _____ (destinaciones exóticas)","elegiste","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity indefinido irregular_verb regular_form tú_vos "
"↧ En aquel momento ↧él/ella/usted _____ (destinaciones exóticas)","eligió","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity indefinido irregular_form irregular_verb él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (destinaciones exóticas)","elegimos","Intermediate","fill_in_blank","elegir","None","None","No","No"," elegir ends_in_ir high_irregularity indefinido irregular_verb nosotros regular_form "
