id,word,old_level,new_level,definition_preview
004d0ceb-c540-43ac-8e38-cc73c96dc3ac,"morgana",3,2,"morgana typically refers to morgan le fay (also kn"
8a3c0dfd-fa89-46a2-b3d1-4bcff020d2b9,"morion",3,2,"a morion is a type of open helmet worn by infantry"
345de9c3-a1af-457a-afd2-9e0c4938cd50,"morionmortadella",2,5,"this appears to be a combined word error from pdf "
4317599a-e981-4d0a-82c8-a8a5cb402f0c,"morose",3,2,"morose describes a person who is sullen, gloomy, a"
0c5549f5-b3e5-462b-956d-9ed96fe1834d,"mortal",4,2,"mortal describes something subject to death or hav"
13887d25-6c69-45ce-9e0f-511c0fc4392d,"mortification",3,4,"mortification refers to a feeling of intense shame"
90bc663f-7158-4c31-8457-bb78ae590205,"mosaic",3,4,"a mosaic is an art form consisting of small colore"
97a6e553-0150-4aba-b5c0-6b6f8c030c0f,"most",4,1,"most functions as both a determiner and adverb ind"
b0e556c8-aa9a-4657-95ea-81a864d4a3dd,"motherumbung",2,3,"this appears to be a combined word error from pdf "
11637036-aae8-44ea-b490-eab82d8e84e7,"motley",3,2,"motley describes something composed of many differ"
aaa1b126-7e7d-4668-a09b-206c30a0c53c,"motor",3,4,"a motor is a machine that converts energy into mec"
0bb6d1f9-9e09-4021-837e-0f2551069119,"motrin",3,4,"motrin is a brand name for ibuprofen, a nonsteroid"
22d0c611-0c4a-4e8e-84f8-860c7da2b491,"motto",4,2,"a motto is a short phrase or sentence that express"
4dc70cd3-b06b-4550-ba26-491ba3fbf51c,"mountebank",null,3,"a charlatan; a person who deceives others, especia"
cc651297-68e5-4cb4-9180-78622840a10f,"mournful",2,3,"mournful describes something characterized by grie"
b84070a9-0402-44d8-822a-bc3b4c8ec89c,"mousse",3,2,"mousse is a light, airy dessert or savory dish cha"
45ba9514-c5a3-4a19-bf91-f465cd9540c5,"moustache",4,3,"a moustache (british spelling of mustache) is faci"
185c0535-a765-4096-9d53-5d3e495669ba,"mouthfilters",2,3,"this appears to be a combined word error from pdf "
d759af28-da4b-4360-afcb-7bbcb90220ce,"move",4,1,"move means to change position or location, or to c"
ef4658ff-b6f4-4f64-b2d7-b7928e307d59,"movie",4,2,"a movie, also called a film or motion picture, is "
91bf56b4-d857-463e-9e75-18c384cc89c0,"mower",3,2,"a mower is a machine designed to cut grass, crops,"
b215de39-75f4-4501-a2e9-6fcd31417771,"moxie",4,2,"moxie refers to energetic determination, courage, "
5f43247d-bd3c-4ad2-a62a-e16d4b2d5636,"mozo",3,1,"mozo is a spanish word meaning "young man," "serva"
42b95694-3324-4b6b-895a-1ac87b48d531,"much",null,1,"a large amount or quantity of something"
3561c3cf-e8c2-4005-870a-b2faa528c90e,"muchacha",4,3,"muchacha is a spanish word meaning "girl" or "youn"
82cdf564-6b92-4285-8374-4b02ff2f4b81,"muesli",3,2,"muesli is a breakfast cereal consisting of rolled "
6ad512c6-b50b-46fe-b0bf-43cf83b5e103,"mufti",4,2,"mufti has two distinct meanings: in islamic contex"
013152db-42b7-4460-96be-48c1c4811085,"mugs",3,1,"mugs are cylindrical drinking vessels, typically m"
6630cdaa-4069-4e4f-ac76-9428bbe0c688,"muktuk",3,2,"muktuk is a traditional inuit food consisting of w"
b0e3042a-53f1-493f-8f43-f5fbaa80076e,"mule",2,1,"a mule is a hybrid animal resulting from breeding "
583d64f7-8545-45a3-a55e-7c3b7f9b1b7f,"muliebrity",3,5,"muliebrity refers to the condition or quality of b"
a80dc1ce-1bf7-4858-b108-2cfc8cede0b9,"mulish",4,2,"mulish describes behavior characterized by stubbor"
80c25420-ab28-4191-a8fa-402a7f49a709,"mulliganmunich",2,3,"this appears to be a combined word error from pdf "
10f6d600-8aad-4cbf-a72f-d504fe514a27,"multifarious",3,4,"multifarious describes something characterized by "
32c6ce7f-4b7a-4d64-b65a-d8c10be5419e,"multitude",3,4,"a multitude refers to a very large number or great"
4de5f56e-a60d-48ef-acfa-9b3520a9f2c1,"mumbai",3,2,"mumbai, formerly known as bombay, is the capital c"
04bd9b4f-fa90-49c8-8770-8565ef4a500c,"mumble",3,2,"mumble means to speak indistinctly or incoherently"
3c027b99-14ee-46cf-878a-2c9a39ead6ac,"mummified",3,4,"mummified describes something that has been preser"
f080f237-7813-468c-b844-0deedd4a51e9,"munchkin",2,3,"munchkin refers to a fictional race of small peopl"
5176f643-e30e-48dd-98b0-95901b0bf54b,"munich",3,2,"munich (münchen in german) is the capital and larg"
41989607-e7fd-47ad-8f7a-ad0f1a4b1596,"municipal",4,3,"municipal relates to local government administrati"
4308734b-d2f4-4330-b9ed-be524ee8288e,"murals",4,2,"murals are large-scale artworks painted or applied"
4d1a054a-d0bc-4a95-9c6a-a8e747477e08,"murky",3,2,"murky describes something dark, cloudy, or unclear"
48dff52e-902c-4d82-8a4c-c52cc89abee4,"murmuration",3,4,"a murmuration refers to the phenomenon of hundreds"
d20a1e62-f937-496a-abe2-bd9771059b1c,"muscles",3,4,"muscles are contractile tissues in the body respon"
978ea2c4-68c2-439d-a756-3344c4707cc3,"muscular",2,3,"muscular describes something relating to muscles o"
4bf2eda0-3f88-41b4-8763-c0f0b0fd2e49,"music",4,2,"music is the art and science of organizing sounds "
fe10f578-2b4d-467a-8393-83ed82be4ce3,"musical",3,2,"musical describes something relating to, character"
00de15cf-e940-4175-9e3d-b7bd40fd4a80,"musings",3,2,"musings are thoughtful reflections, contemplations"
fd3ee7b1-fc38-4d9b-b486-264396e4d4be,"muskeg",3,2,"muskeg is a type of wetland characterized by acidi"
e87cb7bf-8556-4ada-ab82-76b6da162f6c,"musketeers",4,3,"musketeers were soldiers armed with muskets, parti"
5032ff55-0fcb-4e8a-8630-f5d984372d3f,"must",3,1,"must is a modal auxiliary verb expressing necessit"
c750654e-566c-4313-9980-091a70fced07,"mustache",4,3,"a mustache (american spelling of moustache) is fac"
61452c52-e4e2-418a-8211-82bcaa7522aa,"muster",3,2,"muster means to assemble, gather, or summon people"
386de6c6-8ee6-4fd2-927d-f5011559de0e,"mutiny",3,2,"mutiny is an act of rebellion or revolt by subordi"
f980eb66-bb02-4d14-b2fe-22ce7d7ea243,"mutter",3,2,"mutter means to speak in a low, indistinct voice, "
815299fb-83a1-4a90-8aaf-5c97074c03cf,"muttonchops",2,3,"muttonchops refers to a style of facial hair consi"
4503ec2f-cec9-476a-9bcc-d28bff8d0217,"mutual",3,2,"mutual describes something that is shared, felt, o"
3879d0eb-ab67-47a4-99f7-56ddf75df25d,"mylar",3,4,"mylar is a trademarked polyester film known for it"
b244a51c-d45f-4d3d-9ed1-f1f165e91302,"myopic",4,2,"myopic primarily describes a vision condition (myo"
3a3980ee-6851-478c-83cc-be08ab765b62,"myself",3,2,"myself is a reflexive and intensive pronoun used w"
00a7351a-ad32-4011-af5b-9da8fac7a391,"mystery",3,2,"a mystery is something that is difficult or imposs"
c889e085-48bc-41ef-bd15-14a4896e079d,"mythical",3,4,"mythical describes something relating to myths, le"
b0ba7b13-c37b-43aa-bfba-5e260b240c71,"mythicaln",2,3,"this appears to be a typing error or pdf parsing e"
7aacb910-1fd8-4ebd-af5d-bb80dbab1a0d,"mythological",4,3,"mythological describes anything relating to mythol"
c6063fe7-5e5c-402a-8073-112f3d62b076,"mythology",4,3,"mythology is the collection of traditional stories"
030f5731-f158-4b1e-9ca9-4e9f7ac1e8de,"nabal",3,2,"nabal is a biblical name meaning "fool" in hebrew,"
9e676b79-9719-432a-8d26-cc8c72326c5c,"nacelle",3,2,"a nacelle is a streamlined housing or enclosure th"
071e480a-eabb-4420-88d5-94fef365fdab,"nacho",3,2,"nacho is a popular mexican-american dish consistin"
e6016ff8-3db5-4f59-8b1d-d65f144be901,"nada",3,1,"nada is a spanish word meaning "nothing," commonly"
cb3233e4-ec03-46f8-a239-15180157b974,"nagged",3,2,"nagged is the past tense of "nag," describing the "
658117d9-4d3e-443a-b055-dabb5c4fa8aa,"nahcolite",3,5,"nahcolite is a rare mineral form of sodium bicarbo"
c34f8d4c-9972-4442-ae17-f6c8b39f9f98,"nails",3,2,"nails refer to both the hard, protective coverings"
a131f04e-79c5-477b-8440-b9adf0a597f0,"naïveté",4,2,"naïveté refers to the quality of being naive, char"
aa65dffe-6fcb-4dec-a050-eafa7ec69b4b,"name",null,1,"a word or set of words by which a person, animal, "
df06ff85-175e-45c8-930c-16b0d9d2dd0d,"named",4,2,"named is the past tense of "name," describing the "
a1bac70b-b45e-4b22-8fb1-126c930afea7,"names",3,2,"names are words or phrases that identify and disti"
d8d2fc48-6296-4576-8283-23454530d3ab,"napkin",3,2,"a napkin is a piece of cloth, paper, or disposable"
3b9ab129-b2b3-4482-950d-85fabbfeb34e,"napoleon",4,3,"napoleon most commonly refers to napoleon bonapart"
e43bc142-875d-42c9-b691-9d63762351bd,"naricorn",3,4,"naricorn is an uncommon term referring to the hard"
db1a0703-796c-4bd0-a499-159c94db2ff6,"narrow",3,2,"narrow describes something having a small width re"
111b9fc6-95bf-4283-9a56-1df7b580719e,"narwal",3,4,"narwal appears to be an alternative spelling of "n"
b67d4cf8-f7a9-4ab7-bd57-2285750e03f8,"nas",null,1,"a short, simple word or name."
500eca95-0ca1-421a-9759-8ef80320e777,"nascent",4,2,"nascent describes something that is just beginning"
f33cdaf4-d92b-4334-96e7-9281f609ec85,"nation",4,3,"a nation is a large group of people who share comm"
a726996c-0f00-4d40-8391-ca408c5eab35,"nattily",3,2,"nattily is an adverb describing the manner of dres"
42f600ea-b7b0-4c07-a96e-072bce2965be,"natural",3,4,"natural describes something existing in or derived"
b5b2adb7-5ad6-4458-ba19-adf55d7e6b74,"naumachia",3,5,"naumachia refers to staged naval battles that were"
e928fb99-cf10-47b5-8097-00a26127c42d,"nauseam",4,2,"nauseam appears as part of the latin phrase "ad na"
15a98849-159d-4ada-a3e8-30d499b090c8,"nautilus",3,4,"a nautilus is a marine cephalopod mollusk with a d"
0d304897-2931-4a8d-8297-74d2be06f643,"navaho",3,2,"navaho is an alternative spelling of "navajo," ref"
69244062-2cc2-4ec6-9e10-86c9bbda2efe,"navajo",3,2,"navajo refers to the indigenous people of the sout"
89db0eda-d381-48ca-a586-82c0be92eb7a,"naysayers",4,3,"naysayers are people who habitually express negati"
f967fb0d-0d6b-4b6f-8a90-36d8ce79cb9f,"near",3,1,"near describes proximity in space, time, or relati"
ba5a4b3c-2857-4266-958f-d5d7e468cf0f,"nearly",3,2,"nearly is an adverb meaning almost or very close t"
433bb311-8cb2-4170-b20e-522904107569,"neaten",4,2,"neaten means to make something neat, tidy, or orde"
0c18ece9-ba07-4854-ac77-35fccf63123e,"neck",3,1,"the neck is the part of the body that connects the"
f123da13-3ec1-4b0d-9fdd-99ce47fd4da0,"necks",3,4,"necks is the plural form of neck, referring to mul"
61bb71fd-143b-4e8c-ab6a-fe689b0dbed3,"nectar",3,2,"nectar is a sweet, sugary liquid produced by flowe"
86302a15-4857-4f3b-9484-4b897d6fa94e,"need",3,1,"need refers to something that is required, necessa"
2382e6a0-0477-4b4e-a335-712ec618faec,"needle",3,4,"a needle is a thin, pointed implement used for sew"
749af690-6b84-464c-80b3-d106eae5c2e9,"needs",3,2,"needs is the plural form of need, referring to mul"
6314bea0-53af-4f02-ac2d-e7200572e26b,"neem",3,1,"neem is a fast-growing evergreen tree (azadirachta"
8cfbeef1-107e-4c91-837a-43537cde7603,"neigh",4,2,"neigh is the characteristic vocal sound made by ho"
ee246c5c-2cda-457e-9690-309c2bf4c0ef,"neologism",4,3,"a neologism is a newly coined word, phrase, or exp"
2c72a00d-aa8c-433d-bed9-4c65ffd09201,"neonbeeswax",2,3,"this appears to be a combined word error from pdf "
18df2a39-3961-49e3-a645-62d640ed0045,"neophyte",4,3,"a neophyte is a beginner or newcomer to a particul"
aa78400b-da21-4c94-98ae-6546f9236272,"neoterism",5,3,"neoterism refers to the introduction of new words,"
f7da5fce-8071-48ce-a4fb-b6e09253ff03,"nepal",4,2,"nepal is a landlocked south asian country located "
78ceab23-d668-48da-8f97-a2f8c47f6814,"nephew",4,2,"a nephew is the son of one's sibling (brother or s"
c0a2b2dc-a804-4173-9cc8-3c90f751f041,"nepotism",4,3,"nepotism is the practice of showing favoritism tow"
3b3f9b97-093a-457b-ba3f-802af1a010e1,"neptune",3,4,"neptune is the eighth and outermost planet in our "
adb3665f-f494-4a65-aeb6-641cc49e483b,"ner",null,1,"a short, thin candle or wick used for lighting."
7d122a93-ba7d-4163-8bdb-c0eff2072f06,"nereid",4,2,"a nereid in greek mythology is one of the fifty se"
4db25ed2-8713-4ab5-b7ad-0b30ea42477e,"nerfing",3,2,"nerfing is a term used primarily in video gaming t"
9c8938ef-0f19-4ba0-bf64-53aa41c88cce,"nervily",3,2,"nervily is an adverb describing behavior character"
0785bae8-29e1-44b1-8adb-33b5c2ff4875,"nest",3,1,"a nest is a structure built by birds, insects, or "
be22645a-ddff-47da-832c-180d2960afdd,"netflix",3,2,"netflix is a global streaming entertainment servic"
69be32e0-4775-4af7-a188-2dd54128085d,"netiquette",4,3,"netiquette refers to the set of rules, guidelines,"
08215b28-3d70-401e-a3cf-cd797ad40348,"nets",3,1,"nets is the plural form of net, referring to multi"
caa20a94-ace1-41c9-9e22-6187a467c3bc,"network",4,2,"a network is an interconnected system of elements,"
37f56c80-2bee-4011-aa4b-2ce4e847d334,"networks",4,3,"networks is the plural form of network, referring "
63293bb7-4253-4bf5-b803-0405925e0318,"neuropathynoun",2,4,"this appears to be a combined word error from pdf "
1b757e54-2227-44a0-b3db-98e2f04dca75,"neuroticism",4,3,"neuroticism is a fundamental personality trait cha"
361aa845-b1b1-4fb7-9f71-853932763ca8,"neutron",3,2,"a neutron is a subatomic particle found in the nuc"
26a3243d-7e08-4152-94ce-f59e2ecdbc05,"never",4,2,"never is an adverb meaning "not at any time" or "n"
3b90f7be-0ae0-4825-9145-891595dc2d75,"newbie",4,2,"a newbie is an informal term for someone who is ne"
2c846a01-8d3f-4a27-9116-6d0c149d51da,"newbienirvana",2,3,"this appears to be a combined word error from pdf "
a228cea7-01fe-47a5-a36b-8862d69b9dc6,"news",4,1,"news refers to newly received or noteworthy inform"
99a205b0-7d9e-412e-a932-7fc8cdb61a08,"newspapers",4,3,"newspapers are periodic publications containing ne"
0a3a461a-ba7e-4f1c-8fee-efc866c5d0c7,"newsroom",4,3,"a newsroom is the central workspace where journali"
06f7afc6-7f51-4743-81d6-62d730815e15,"newsy",4,2,"newsy describes something full of news or characte"
41695405-4a9c-4a80-ab77-75ab6f5f75ac,"next",4,1,"next describes what immediately follows in time, o"
7486d5d3-a329-4a7d-954f-c8ad2970ff76,"nexus",4,2,"a nexus is a connection, link, or central point wh"
aa097e35-0c53-4bc2-a139-417037b123ca,"ni-vanuatu",null,3,"a person or thing from the pacific island nation o"
3f1ec21f-6e35-4dde-9f17-c143bd9ba64d,"niacin",4,2,"niacin, also known as nicotinic acid or vitamin b3"
333405df-5002-4ee9-b2e8-311adbc1a9fc,"niagara",3,2,"niagara refers to the famous niagara falls, one of"
5f62533d-191d-49f3-bd12-422e53f19be8,"nibble",3,2,"nibble means to take small, gentle bites or to eat"
2f4abf51-6c36-4a24-a1b8-e3d7a0541469,"nice",3,1,"nice is an adjective that has evolved significantl"
74f92166-9946-4744-a527-40046d51ef06,"niche",4,2,"a niche refers to a specialized segment or positio"
055ea01a-e2c5-4562-b202-6fb6876fc217,"nicoise",3,2,"niçoise refers to a style of preparation or dish o"
5b8c12ad-5905-4b27-add5-ad29326a5e19,"niger",3,2,"niger is a landlocked west african country bordere"
20de35b4-0239-4711-bdf7-3c4386ba37d5,"niger-congo",null,3,"a family of related languages spoken in west and c"
a598ae33-1622-4d1f-a920-614bb5ee733a,"nigeria",3,2,"nigeria is west africa's most populous country and"
b66af1da-0433-4eb3-8eb5-ae0cb9051a57,"night",4,1,"night refers to the period of darkness between sun"
54f90ba6-8cca-425a-9257-991a4cf94f4f,"nile",3,1,"the nile is the world's longest river, flowing ove"
ac7cbe79-d05b-4035-934b-cce609461192,"nimble",3,2,"nimble describes someone or something that moves q"
ca229900-6232-4131-a3c6-fdf0a1082772,"nimiety",3,2,"nimiety refers to an excess or redundancy of somet"
87bae144-55ac-43a6-8e80-141f853a4599,"niminy",3,2,"niminy describes something characterized by affect"
a2bf02aa-8945-4507-9eea-bb8806649484,"niminy-piminy",null,3,"affectedly refined; mincing"
2030f148-b8f1-4375-a15d-4682da1e5d9a,"nine",4,1,"nine is the cardinal number representing a quantit"
d0e97bf1-3712-44d4-9048-c06db1474358,"nirvana",3,2,"nirvana is a central concept in buddhism and hindu"
ebadeaef-2dba-455e-be10-8056d09806e3,"nisi",4,1,"nisi is a latin legal term meaning "unless" or "if"
b8f92ba2-fe56-4226-bb64-10f0b98b564a,"nisse",4,2,"a nisse is a mythological creature from scandinavi"
d14177e5-79ee-4eb0-a531-329ce8534aa2,"nitid",3,2,"nitid describes something that is bright, shining,"
a675f76d-9891-49b2-9107-e1fcda19c770,"nitrate",3,4,"nitrate refers to a salt or ester of nitric acid, "
0f1686d2-1d17-42b2-9a01-761af07f98bb,"nitratejoinery",2,4,"this appears to be a combined word error from pdf "
8f5ab4a8-faac-4a54-8f30-385f43909a2a,"nitrogen",3,4,"nitrogen is a chemical element with the symbol n a"
10b21449-5628-4b0e-999d-bd68d5db73b0,"nival",3,2,"nival describes something relating to, resembling,"
0c3096c2-3361-4850-986c-1c5f5b4a58b0,"niveau",5,2,"niveau is a french word meaning "level" or "standa"
281f1cbe-fc92-4c95-be31-2e5f0af3c5b6,"niveaurouille",2,3,"this appears to be a combined word error from pdf "
24c5e3f3-4477-4318-bfd1-cd821265be6a,"no-goodnik",null,3,"a worthless, good-for-nothing person"
e5b82779-888e-44d5-95ca-511b7d067908,"noble",3,5,"noble describes something possessing excellent mor"
6cf1c3bc-86b8-4bba-bf24-ee6e1c5bee37,"nobody",3,2,"nobody is a pronoun meaning "no person" or "not an"
7096c7e2-af39-40e9-8413-52794c0785ea,"nockerl",3,2,"nockerl is a term from austrian and german cuisine"
02f98d18-c558-49f8-8952-ad8e3fe5d3d6,"nocturnal",4,3,"nocturnal describes organisms, activities, or phen"
92e19bbd-8b2d-47a3-b83c-e8d29c350572,"nodosity",3,4,"nodosity refers to the condition of being nodular "
ddbd276f-a653-4627-a405-dd711484e4d6,"noggin",3,4,"noggin is an informal term for the human head or b"
22a725f5-9e22-4407-af8c-dd275504f1cc,"noisy",3,4,"noisy describes something that produces loud, exce"
bd820069-2a1f-4e2d-8525-1163c3bafa0e,"nom",null,1,"a sound made to express enjoyment of food or drink"
c856f5f0-c948-42f7-870c-a6357695c6d7,"nominal",4,2,"nominal describes something existing in name only,"
41204cc8-cde7-41ed-8b9f-0f62c5c244ba,"nominated",4,3,"nominated is the past tense of nominate, describin"
904b5a39-01c6-4e39-a822-b0652b5ea2f0,"nominee",4,2,"a nominee is a person who has been formally propos"
7ff30fe5-3ef2-478b-9c59-c23794b237d0,"nonage",4,2,"nonage refers to legal minority status, the period"
5f16f701-284f-490b-91d5-d669f73dd111,"nondescript",2,3,"nondescript describes something lacking distinctiv"
987a248b-435e-46a1-8fbd-4e489b6092cb,"none",3,1,"none is a pronoun meaning "not one" or "not any," "
1f385a3f-dc40-4ee2-8afe-fa93f1ba1922,"nook",3,1,"a nook is a small, secluded corner or recess, typi"
f44edaec-522d-4035-b5c8-7287b88624a2,"noon",4,1,"noon refers to the time of day when the sun reache"
