word,source_difficulty,source_year,page_number,source_file
disrepair,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
photogenic,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
rehearsal,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
irritability,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
vainglorious,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
ataxia,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
pageantry,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
vinegar,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
fiduciary,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
emulsifylorikeet,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
malfeasance,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
sequential,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
intersperse,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
numerology,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
paleozoic,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
funnel,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
syndicate,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
chrysalis,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
bethesda,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
cartilage,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
coeval,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
curio,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
ombudsman,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
hydrant,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
zeppelin,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
superficiality,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
marooned,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
volary,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
volery,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
follicle,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
brochure,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
grotesqueness,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
privatim,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
eradicate,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
krypton,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
ethanol,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
quadriceps,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
tachycardia,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
triceratops,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
sandal,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
pashmina,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
utilitarian,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
millivoltherringbone,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
orchestra,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
phlox,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
tractability,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
montage,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
compendium,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
unmoored,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
yardang,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
fluctuation,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
flabbergast,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
accolade,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
connivery,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
impresario,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
bruschetta,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
dictum,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
premonition,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
stereotypical,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
collectanea,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
telepathic,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
banquet,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
upbraid,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
pancreas,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
expunge,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
maize,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
metastasize,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
quintessential,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
pollutant,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
brouhaha,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
pedantry,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
performance,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
equivocate,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
fission,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
boondoggle,Two Bee,2023,15,2023_Words_of_the_Champions.pdf
spellinghypochondria,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
obstetrician,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
replete,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
raucous,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
brandywine,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
surreptitious,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
surplus,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
impediment,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
revenant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
topgallant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
clandestine,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
genealogical,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
pomposity,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
neonatology,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
pituitary,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
fleetness,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
anonymity,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
carcinogenic,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
detritus,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
anorak,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
enviable,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
extrapolate,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
extinguish,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
pilaster,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
perceptible,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
dystopia,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
muesli,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
crux,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
wordmonger,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
wobbulator,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
mahogany,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
moribund,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
recriminatory,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
darjeelingrecusancy,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
retrocedence,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
cauterize,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
immolate,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
extensive,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
transcend,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
freneticism,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
merino,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
pestilence,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
mordant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
posthumous,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
qwerty,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
foosball,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
accentuate,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
ascension,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
venue,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
microfiche,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
quadrilateral,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
turpentine,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
cellophane,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
indulgent,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
occipital,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
predicament,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
provincial,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
antithesis,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
gouge,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
salivate,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
laity,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
indolent,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
documentary,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
bromide,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
algae,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
reminiscentmenial,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
moroccan,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
clearance,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
assure,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
compatriots,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
liaise,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
quotidian,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
matriculation,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
revulsive,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
gaucho,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
capsule,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
tragedian,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
fajitas,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
felonious,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
palatial,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
mecca,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
albeit,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
vermicide,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
echelon,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
supremacy,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
clowder,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
occultation,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
chihuahua,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
promontory,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
shar-pei,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
narcoleptic,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
efface,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
sycophant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
bellwether,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
clarinet,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
capillary,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
disposition,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
remonstrance,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
smithereenscurator,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
judicious,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
vice,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
versa,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
exercise,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
civet,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
pancetta,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
waiver,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
decennial,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
dynamite,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
gemini,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
retinol,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
corpulent,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
potpourri,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
pallor,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
yorkshire,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
belgravia,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
casserole,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
semester,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
sacrament,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
terra-cotta,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
moratorium,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
cognizant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
cognisant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
languish,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
protuberant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
chortle,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
unscathed,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
raclette,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
superstitious,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
mawkish,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
patronymic,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
odometer,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
uvulaenumerated,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
desertification,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
quirky,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
arraign,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
elegant,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
minacious,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
vindictive,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
implacable,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
logarithmic,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
regicide,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
hubris,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
hibernaculum,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
bandicoot,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
malinger,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
parliamentary,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
rebarbative,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
olympiad,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
crocodile,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
venerable,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
chemise,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
campanology,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
persuasible,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
desultorily,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
papyrus,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
anchorage,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
conundrum,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
debilitate,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
mittimus,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
mellifluous,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
clemency,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
backgammon,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
intuitable,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
divvyfatuously,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
fraudulent,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
necessity,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
piety,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
veritable,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
sashay,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
sciatica,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
discomfiture,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
emphysema,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
stridency,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
acetone,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
cerebellum,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
pantomime,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
prima,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
donna,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
praxis,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
tinseltown,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
sorrel,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
mccoy,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
histrionics,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
cashier,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
polysemy,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
stampede,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
forfeit,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
armadillo,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
overweening,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
sacrosanct,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
syringe,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
eclipse,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
espadrille,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
corgi,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
caffeine,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
panacea,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
cabaret,Two Bee,2023,16,2023_Words_of_the_Champions.pdf
spellingeschew,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
ventricle,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
inducement,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
vanguard,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
portrait,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
tepidity,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
meridian,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
spontaneity,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
platinum,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
nonnegotiable,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
disparate,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
artifice,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
cymbals,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
nucleated,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
exorbitant,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
reparations,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
constabulary,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
speculate,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
stratosphere,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
noxious,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
arbitrary,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
quasar,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
podunk,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
seize,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
pathos,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
equinox,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
prosperous,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
sclerosis,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
ablaut,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
anabolic,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
jimberjawed,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
toilsome,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
tempestuous,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
univocalavarice,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
thoroughbred,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
potassium,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
peculate,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
treatise,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
undergird,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
oompah,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
adulation,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
minutia,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
anticipatory,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
chinook,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
indigent,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
merganser,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
sternum,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
par,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
excellence,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
thwartwise,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
tae,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
kwon,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
fenestrated,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
lugubrious,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
isosceles,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
hoity-toity,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
mesopotamian,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
muzak,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
vicinity,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
merely,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
abominable,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
procedure,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
limpid,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
syllabus,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
animus,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
trillium,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
dalmatian,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
ufologycholera,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
minuscule,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
miniscule,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
jeepney,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
volucrine,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
populace,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
vetiver,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
parameters,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
inflammable,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
pyrotechnics,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
mollify,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
cohesive,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
stigmata,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
prolix,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
mitochondria,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
onomatopoeia,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
lavender,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
tensile,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
gaudery,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
luxuriate,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
cavalcade,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
gladiatorial,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
machination,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
pugnacious,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
peruse,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
alluvial,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
epicurean,Two Bee,2023,17,2023_Words_of_the_Champions.pdf
